TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
71.796099773,3.24286,0.355646,0.00340325,0.00295774,0.787084,0.735057,0.222187,0.472369,1.93408,0.0566035,0.00108148,0.149717
71.842539683,3.27196,0.33677,0.00689129,0.00470328,0.516978,0.927979,0.398273,0.49757,1.9785,0.0834463,0.000861001,0.146074
71.888979592,3.06943,0.376858,0.0072043,0.0145556,0.0727033,1.24671,0.409743,0.522365,2.18348,0.197465,0.000439801,0.17456
71.935419501,2.55927,0.695276,0.00462428,0.0109493,0.0960329,1.75932,0.300667,0.602556,2.06226,0.303397,0.0042864,0.0435868
71.981859410,2.40269,1.34361,2.51838e-05,0,0.466148,1.06886,0.516578,0.697236,1.4631,0.299902,0.105634,0.0146613
72.028299320,1.93802,1.32308,0,0,0.918608,0.213995,0.777494,0.780988,1.34878,0.14037,0.267925,0.0901153
72.074739229,1.56311,1.75404,7.83536e-05,0.00122319,0.788243,0.587707,0.461807,0.767387,1.45217,0.104772,0.279246,0.134977
72.121179138,1.32981,1.99135,0.00139953,0.0048005,0.606061,1.70555,0.0607225,0.748307,1.47787,0.0923328,0.209485,0.0474689
72.167619048,1.258,1.90132,0.00230394,0.00684179,0.361861,2.30135,0.153887,0.755491,1.27482,0.0872084,0.000152764,0.145653
72.214058957,1.40932,1.9797,0.0025594,0.010287,0.120881,2.44614,0.390915,0.701184,1.02825,0.0665572,0.00066986,0.234611
72.260498866,1.61739,2.10325,0.00421028,0.013044,0.18364,2.54146,0.414986,0.582909,0.811852,0,0.000706717,0.000163424
72.306938776,1.32391,2.15003,0.00275322,0.0128794,0.223345,2.57248,0.298907,0.550977,0.605514,0,0.00854961,0.389754
72.353378685,1.00872,1.99151,0.0576729,0.00822433,0.0642205,2.10278,0.277865,1.05747,0.217885,0.127317,0.305641,0.638667
72.399818594,0.641572,1.43357,0.174789,0.069628,0.0467327,1.22483,0.516224,1.36365,0.386533,0.135977,1.26714,0.777504
72.446258503,0.397954,0.835534,0.184109,0.22126,0.73084,0.344694,0.932843,1.14042,0.145561,0.15878,1.69784,0.742394
72.492698413,0.228175,0.663146,0.0156182,0.1509,0.573529,0.308739,0.862228,0.491528,0.372972,0.869758,1.60927,0.806905
72.539138322,0.492625,1.14744,0.0237022,0.0128866,0.280228,1.00647,0.835611,0.140854,0.664068,1.08147,1.29437,0.402001
72.585578231,1.23302,1.87113,0.00436559,0.0249064,0.0812714,1.58086,0.502007,0.00525858,0.409516,0.988935,1.18005,0.353427
72.632018141,1.70147,2.05925,0.00279907,0.000596181,0.128863,2.19205,0.532705,0.0614245,0.516088,0.801026,1.05377,0.0473329
72.678458050,1.87259,2.1131,0.00428911,0,0.140991,1.94566,0.62804,0.269133,0.871826,0.580741,0.938072,0.0132618
72.724897959,1.78757,2.45797,0,0.0771117,0.0716655,1.48909,0.829909,0.338714,1.08162,0.433172,0.530216,0.0950292
72.771337868,1.80617,1.97348,0,0.31922,0.0606031,1.0175,1.17916,0.620729,0.40119,0.747138,0.0379039,0.463109
72.817777778,1.86101,1.00459,0.0475612,0.344165,0.0235941,0.961433,1.33833,0.569437,0.500371,0.929114,0.0709627,0.871417
72.864217687,1.82772,0.503742,0.0522707,0.10461,0,0.874581,1.20088,0.466396,0.503386,0.98267,0.124247,0.965556
72.910657596,1.62679,0.948927,0.0731444,0.00223809,0.156197,1.17921,0.678423,0.665786,0.412635,0.751654,0.186949,0.83703
72.957097506,1.16073,2.09301,0.163102,0.00904454,0.122379,1.91613,0.0964891,0.880511,0.520515,0.436968,0.104235,0.321983
73.003537415,1.2344,2.44931,0.18086,0.0222002,0.100482,2.34362,0.0103477,0.209168,0.98722,0.152917,0.00288071,0.281418
73.049977324,1.54293,2.74504,0.0096918,0.0393087,0.119462,1.72886,0.405163,0,1.00737,0.147754,0.000281787,0.0940862
73.096417234,1.37568,3.07475,0.00493846,0.0570823,0.116961,1.49355,0.48084,0.0334977,1.06335,0.111716,0.000449439,0
73.142857143,0.842818,3.12969,0.0259915,0.0580814,0.0932994,1.45268,0.319882,0.227077,1.26975,0.283044,0.056179,0.109278
73.189297052,0.871849,2.93175,0.0437237,0.0108532,0.120214,1.72759,0.0849278,0.11509,1.22782,0.177512,0.589016,0.508259
73.235736961,0.514302,2.3548,0.334525,0.0792426,0.301384,1.67318,0.18294,0.110739,0.998691,0.540294,0.840773,0.763
73.282176871,0,2.24049,0.291079,0,0.0996367,2.31568,0.147368,0.128249,0.807151,1.24976,0.994042,0.799581
73.328616780,0,2.44443,0.219522,0.0104569,0.0787978,2.45777,0.0414305,0.119975,0.753162,1.55605,0.730695,0.584687
73.375056689,0,2.54093,0.22939,0.0441828,0.0305162,2.36684,0.121882,0.15863,1.16021,1.39053,0.082576,0.126743
73.421496599,0.16577,2.35099,0.126119,0.0869738,0.0125882,1.91519,0.215304,0.319312,1.3275,1.23258,0.00524903,0.0292253
73.467936508,0.856431,2.22708,0.00130082,0.238755,0,1.60321,0.48027,0.263191,1.3869,1.05281,0.369068,0.132773
73.514376417,0.795025,2.24641,0.000626336,0.0276631,0,2.78524,0.523083,0,1.55726,0.361597,0.463488,0.188434
73.560816327,0.764818,2.50062,0,0.0210853,0.0169475,3.06271,0.194379,0,1.53068,0.299478,0.530007,0.0558011
73.607256236,0.87977,2.44412,0,0,0.116027,2.84531,0.196455,0.00337254,1.30422,0.619751,0.39274,0.0615646
73.653696145,0.929083,2.27027,0,0,0.0369918,2.84242,0.318222,0.0285933,0.513653,0.723756,0.395996,0.257765
73.700136054,0.874678,2.27549,0.00101646,0.0169755,0.0169179,3.0155,0.26792,0.264966,0.277108,0.643914,0.408068,0.278402
73.746575964,0.947554,2.47735,0.0014721,0.0560919,0.154436,3.07347,0.338523,0.370161,0.254361,0.511989,0.249905,0.0860154
73.793015873,1.05401,2.39717,0.00315163,0.070551,0.252193,2.79176,1.14309,0.351743,0.310441,0.385861,0,0.0463842
73.839455782,1.07167,2.3844,0.00258262,0.0767448,0.333848,2.0604,1.6798,0.348805,0.426849,0.383693,0,0.220208
73.885895692,0.809446,2.55639,0.000963382,0.193842,0.317462,0.664253,1.69069,1.12692,1.03547,0.240081,0,0.474468
73.932335601,0.448492,2.44711,0.248316,0.311348,0.112298,0.473494,0.893148,1.06073,1.86202,0.17753,0.015881,0.612874
73.978775510,0.311939,2.33109,0.083437,0.29764,0,0.702402,0.275869,0.836441,2.30234,0.169838,0.243576,0.364558
74.025215420,0.43397,1.56267,0,0.246382,0.0351365,1.02721,0.522005,0.291764,2.38648,0.111623,0.804,0.478735
74.071655329,0.994337,1.156,0,0.368694,0.0559706,0.640075,0.702573,0.118816,1.8772,0.200586,0.984612,0.371295
74.118095238,1.16684,1.47789,0.000468947,0.204671,0.128345,0.947137,0.87832,0.0162334,1.25421,0.329579,1.1064,0.160819
74.164535147,1.07667,2.0927,0.00272261,0.0221558,0.0952299,1.60499,1.395,0.0238512,1.16104,0.405769,0.892772,0.133847
74.210975057,0.642415,2.24144,0.132928,0.0582978,0.0987962,1.33871,1.73671,0.00452405,1.14775,0.458257,1.53379,0.0983933
74.257414966,0,2.22448,0.649929,0.000724271,0.192981,0.717832,1.66553,0.00783867,0.969106,0.514412,1.62445,0.124197
74.303854875,0,2.06547,0.482662,0.00429995,0.280438,0.535827,1.73534,0.547872,0.611819,0.450864,1.56153,0.0959874
74.350294785,0.180472,2.2545,0.287058,0.00707463,0.227582,1.31494,0.783194,0.673318,0.262427,0.011884,1.35515,0.604928
74.396734694,0.222146,2.3294,0.241405,0.0754907,0.0719519,1.74775,0.72205,0.18932,0.0950455,0.442645,0.655658,0.821301
74.443174603,0.343584,2.78374,0,0.30834,0.0839134,1.34582,0.84052,0.149873,0.253798,0.85464,0.09003,0.950888
74.489614512,0.195815,2.9711,0.116691,0.364986,0.138849,1.00957,0.14033,0.470186,0.501657,0.926639,0.13424,1.2555
74.536054422,0.0988129,3.13135,0.219403,0.288672,0.149414,0.719785,0,1.59237,0.633199,0.482685,0.69749,0.881478
74.582494331,0.0249004,3.17204,0.0674353,0.0155142,0.223402,0.279468,0.000772807,1.14641,0.722649,0.166605,1.60524,0.0219053
74.628934240,0,3.06949,0.0481958,0.00496009,0.0707113,0.32174,0.22558,0.65231,1.15528,0.180726,1.49141,0.21893
74.675374150,0,2.95358,0.340257,0.00232697,0.0731652,0.455237,0.201623,0.201024,1.4973,0.289706,1.20209,0.112492
74.721814059,0,3.05482,0.610136,0.000544403,0.00236558,0.893613,0.0366277,0.000248443,1.61905,0.320372,1.11508,0.124485
74.768253968,0.000206811,3.06075,0.680635,0.0698456,0.0101507,1.14449,0.0710592,0,1.68892,0.347534,1.16231,0.0808208
74.814693878,0,2.99947,0.349243,0.0727532,0.138212,1.13706,0.0541827,0.000854416,1.52965,0.521413,1.29812,0.0185493
74.861133787,0.258289,2.69863,0.024359,0.350327,0.36406,1.12295,0.328299,0.222021,0.898921,0.591546,1.2056,0.0193139
74.907573696,1.13299,2.30026,0.137437,0.454102,0.119398,1.07244,0.0447144,1.22516,0.479946,0.608571,1.00069,0.223944
74.954013605,2.42727,0.92585,0.223843,0.420312,0,1.40239,0.0287649,1.27584,0.222726,0.650782,0.550246,0.488523
75.000453515,2.48234,0.456659,0.104057,0.337148,0,1.50532,0.00253148,1.27463,0.819278,0.422263,0.623665,0.462338
75.046893424,2.17435,0.645175,0.0156336,0.548363,0,1.4886,0.249038,1.17791,1.25602,0.489325,0.204888,0.524733
75.093333333,1.40316,0.942977,0.174636,0.859032,0.012649,1.55809,0.625103,0.533163,1.36848,0.42904,0.722132,0.597917
75.139773243,0.214925,0.913822,0.201776,0.900722,0,1.44211,0.538551,0.297486,1.35482,0.188757,1.55531,1.01374
75.186213152,0.0267984,0.264356,0.568068,0.686768,0.0399667,1.92989,0.470061,0.199492,1.08373,0.000491104,2.65209,0.650437
75.232653061,0.558423,0.0158297,0.6492,0.140058,0.117347,1.95523,0.322163,0.53511,0.579848,0.277711,3.08515,0.266872
75.279092971,1.61459,0.0196315,0.564049,0.104546,0.090903,2.17137,0.249261,0.577057,0.468368,0.57633,2.3594,0.189795
75.325532880,2.28866,0.107092,0.690704,0.139528,0.0429544,1.86997,0.231203,1.21158,0.231069,0.569097,1.05184,0.309558
75.371972789,2.54637,0.192916,0.836869,0.0357452,0.0404212,1.39478,0.0616464,1.38631,0.430099,0.547463,0.318864,0.361217
75.418412698,2.6297,0.247194,0.70559,0.0344421,0.0805058,1.06553,0,1.21067,0.685542,0.232244,0.700853,0.13057
75.464852608,2.77614,0.226657,0.673858,0.0322426,0.156542,0.229147,0.106348,0.846191,0.918394,0.133145,1.19914,0.117299
75.511292517,2.67837,0.41007,0.702596,0.127129,0.416452,0.0299076,0.441409,0.493945,1.04054,0.0100201,1.42589,0.0451556
75.557732426,2.59116,0.582429,0.806338,0.0572577,0.380256,0.155401,0.460117,0.256989,1.26223,0,1.50794,0.0629578
75.604172336,2.46387,0.688671,0.959311,0.114336,0.136515,0.524638,0.263455,0.235061,1.32883,0.0585959,1.60878,0.185547
75.650612245,2.25954,0.75227,0.755404,0.18235,0.237315,0.609617,0.443026,0.598963,0.79397,0.0778991,1.68983,0.212758
75.697052154,2.10497,0.810104,0.633211,0.694478,0.0692607,0.415764,0.642129,1.14322,0.207625,0.226555,1.47775,0.230317
75.743492063,1.96567,0.566935,0.561922,0.887041,0.0583537,0.328868,0.669293,1.70511,0.242036,0.638751,1.02077,0.266073
75.789931973,2.28213,0.445895,0.428833,0.744767,0.0504421,0.0377053,0.629761,1.58183,0.367133,0.860692,1.02037,0.356125
75.836371882,2.34452,0.368436,0.00227497,0.200634,0.00729909,0.00673592,0.328596,1.34281,0.616211,0.893543,1.53919,0.604293
75.882811791,1.92936,0.441828,0.00133525,0.275232,0.0429975,0.486085,0.399806,0.867945,1.08273,0.533588,1.93101,0.3761
75.929251701,0.93724,1.08822,0.0196796,0.341339,0.00321113,0.835909,0.566303,0.242938,1.49782,0.162594,2.26428,0.105291
75.975691610,0.346329,1.24765,0.127783,0.327117,0.0600256,1.01642,0.499168,0,1.64814,0,2.28136,0.432776
76.022131519,0.180842,1.12217,0.0294817,0.181136,0.202682,1.4976,0.35331,0.0458091,1.65175,0.00275961,2.25448,0.768748
76.068571429,0.0560009,1.11731,0.189943,0.325173,0.395226,0.95595,0.395044,0.541063,1.54611,0.239216,1.91378,0.693865
76.115011338,0.40931,1.01566,0.399451,0.416928,0.393235,0.93118,0.427138,0.947127,0.966929,0.720745,1.39981,0.76993
76.161451247,0.302972,0.959858,0.497295,0.235985,0.541856,0.958302,0.434912,1.30431,1.11012,0.208105,1.43626,0.844124
76.207891156,0.349084,1.34703,0.559555,0.144792,0.431753,1.44412,0.253266,0.980268,1.00771,0.127618,2.34419,0.0264752
76.254331066,0.714094,1.34917,0.441239,0.143421,0.240211,1.87875,0,0.312802,1.02171,0.138736,2.5805,0.000299602
76.300770975,0.802895,1.04639,0.456597,0.128996,0.0590189,1.86571,0.0383105,0.270918,1.24065,0.0992164,2.60401,0.0440085
76.347210884,0.881761,0.849594,0.520414,0.0680737,0.122053,1.94449,0.0102399,0.190631,1.49882,0.0320754,2.62753,0.150572
76.393650794,1.12425,0.58857,0.72021,0.0128472,0.180653,1.85608,0.420934,0.0864393,1.69608,0,2.50826,0
76.440090703,1.1171,0.376605,0.637058,0.489595,0.233983,1.70674,0.698201,0.0868135,1.82905,0.0686855,2.47637,0.243839
76.486530612,0.955116,0,0.290622,0.985929,0.50631,1.14516,0.420755,0.64394,2.00436,0.122754,2.05171,1.11161
76.532970522,0.787813,0.143591,0.0958259,1.02694,0.937065,0.440118,0.167128,0.931509,1.76109,0.122813,1.89814,1.13965
76.579410431,0.526244,0.207573,0.834255,0.806314,0.900424,0.319474,0.00721928,0.717775,1.48668,0.0890853,2.03532,0.849973
76.625850340,0.0838004,0.10723,1.3838,0.633974,0.441342,0.37214,0,0.802068,1.1378,0.149545,2.39689,0.158758
76.672290249,0.510549,0.555257,0.978144,0.837432,0.188706,0.553289,0.158489,0.899407,1.10223,0.181587,2.20336,0.215513
76.718730159,0.728367,0.569373,0.946892,0.824337,0,1.14075,0.544975,0.760311,1.37349,0.262965,1.13375,0.637349
76.765170068,0.461444,0.661032,0.946275,0.819943,0.0334892,1.21318,0.522356,0.879059,1.33669,0.176498,1.39346,0.743406
76.811609977,0.0854371,0.522997,0.74648,0.677317,0.0882888,1.25223,0.359004,1.069,1.22727,0.107843,2.84998,0.615398
76.858049887,0.0991943,0.14264,0.764572,0.493895,1.1077,1.29282,0.13216,0.389761,1.22896,0.150304,3.50301,0.521794
76.904489796,0.113784,0.420011,0.159566,0.724637,1.1625,1.00993,0.210259,0,1.38487,0.19346,2.86173,0.875467
76.950929705,0.0708583,0.516228,0.266712,0.631459,0.949052,1.21125,0.268691,0.000379804,1.55249,0.14252,2.23242,1.12575
76.997369615,0,0.407137,0.428966,0.359239,0.844082,1.62375,0.284192,0.00219774,1.6475,0.12372,1.95883,0.968963
77.043809524,0,0.205239,1.10248,0.0985957,0.703,2.13199,0.312149,0,1.58074,0.259818,2.16388,0.111329
77.090249433,0,0.307216,1.12163,0.11189,0.229285,1.7643,0.602664,0.0865917,0.83311,0.861542,2.26233,0.115998
77.136689342,0,0.539842,1.22395,0.126793,0.0918855,1.17543,0.179385,0.0779911,0.975724,0.398896,2.52596,0.224032
77.183129252,0,0.477931,1.04397,0.426591,0.254546,0.935467,0,0.0217733,1.18219,0.167666,2.66858,0.21273
77.229569161,0,0.242301,0.78467,0.589335,0.0654424,0.889299,0.0558596,0,1.50404,0.0692881,2.62401,0.1098
77.276009070,0.0616061,0.375807,0.367927,0.586741,0.0366811,0.820376,0.138922,0.00672125,1.42728,0.155225,2.37898,0.477942
77.322448980,0.112761,0.509844,0.0535707,0.565361,0.0133071,0.437261,0.653596,0.171633,1.95908,0.164221,2.06726,0.625766
77.368888889,0.0672891,0.603286,0.0330134,0.511801,0.0166088,0.0235411,0.979612,0.193842,1.90914,0.159732,1.96763,0.492999
77.415328798,0.0150736,0.541901,0.0855311,0.750627,0.0140256,0.290473,0.968308,0.359148,1.80044,0.690644,2.0421,0.174301
77.461768707,0.0350362,0.0691781,0.957721,0.763752,0.0993437,1.0349,1.29017,0.137153,1.18929,1.40122,2.4553,0.0187428
77.508208617,0.0444578,0.00217529,0.735463,0.886544,0.204862,1.55844,1.15701,0.0118469,0.577932,1.51933,2.63715,0.04048
77.554648526,0.308115,0,0.615222,0.918841,0.422618,1.61644,0.896812,0.00995027,0.564365,0.950307,2.7858,0.0287341
77.601088435,0.705296,0.0763526,0.535064,0.663752,0.278713,1.56274,0.762754,0.145011,0.937297,0.160488,2.97274,0.0099911
77.647528345,0.658789,0.153013,0.777656,0.375443,0.090021,1.55198,0.752983,0.207929,0.913802,0.0147681,2.33533,0.76499
77.693968254,0.29885,0.130932,0.387027,0.440164,0.0965439,1.82574,0.532216,0.448269,0.600619,0.148553,1.77524,1.2436
77.740408163,0.727952,0.216126,0,0.581839,0.557746,1.3938,0,0.796305,0.571567,0.117913,1.55799,1.13504
77.786848073,1.5452,0.155235,0,0.656067,0.659939,0.430713,0.00615832,1.01447,1.60285,0.0692894,1.25654,0.682169
77.833287982,2.35883,0.0705705,0.0769578,0.222527,0.300845,0.255761,0.0127337,0.698103,2.77856,0.0675626,0.528956,0.296559
77.879727891,2.66414,0.000709402,0.127091,0.695746,0.448395,0.135565,0.01835,0.483278,2.97919,0.230066,0.0354786,0.151613
77.926167800,2.52578,0.0990254,0.163419,0.721641,0.227016,0.229244,0.0448188,0.264975,3.15875,0.0361623,0.106574,0.0499775
77.972607710,2.015,0.668034,0.17123,0.888917,0,0.352109,0.4827,0.0271769,3.39183,0.0531445,0.0776793,0
78.019047619,1.32301,1.35956,0.0847201,1.44588,0,0.355519,0.582023,0.0260643,3.62087,0.0896538,0.0352335,0
78.065487528,1.1115,1.94476,0.00159254,1.77359,0.00245957,0.351971,0.472119,0.16138,3.66296,0.173063,0.088262,0
78.111927438,1.194,1.58242,0.00248912,1.3011,0.0264754,0.427793,0.470279,0.137412,3.8387,0.260561,0.00539863,0
78.158367347,1.17966,1.33849,0.0831633,0.712673,0.0484741,0.471534,0.527615,0.0155458,3.70832,0.225404,0.32149,0.0993979
78.204807256,1.24324,1.25616,0.0726008,0.615237,0.0529728,0.475479,0.517505,0.00703814,3.49045,0.140584,0.677177,0.184948
78.251247166,2.20094,0.908979,0.0441872,1.40362,0,0.399247,0.043572,0.229682,3.05068,0.200108,0.806426,0.219546
78.297687075,2.36984,0.931591,0.0468575,0.989668,0,0.166991,0.0119482,0.480323,3.04772,0.256524,0.0932139,0.283793
78.344126984,2.13428,1.03603,0.0918656,0.571369,0.189471,0.00170259,0.105729,0.966307,2.89352,0.169428,0.0174112,0.310644
78.390566893,1.67869,1.07489,0.224644,0.419237,0.00602197,0.0558615,0.255306,1.84627,2.33585,0.0518887,4.18615e-05,0.641645
78.437006803,0.884912,1.96572,0.250706,0.1663,0,0.174434,0.0953048,2.25394,1.83923,0.0624819,0.325446,0.503094
78.483446712,0.491774,2.12097,0.306915,0.316384,0.02274,0.0613299,0.0260413,2.35187,1.83227,0.114805,0.522688,0.170286
78.529886621,0.946024,2.21547,0.221281,0.489697,0.535048,0,0.270908,2.3145,1.3328,0.165879,0.524087,0.0386149
78.576326531,1.76903,1.58196,0.186419,0.512175,0.558677,0.00680577,0.458575,2.32089,1.09441,0.159876,0.493247,0.326386
78.622766440,2.88906,0.399168,0.106084,0.535645,0.176859,0.0239464,0.343066,2.31688,1.2761,0.134475,0.421897,0.328569
78.669206349,3.23625,8.46633e-05,0.0324662,1.53474,0.132835,0.110802,0.0325735,2.7345,1.36709,0.13672,0,0.230108
78.715646259,2.64862,0.00448107,0.0409876,1.75805,0.275672,0.141832,0.0183728,3.00914,1.14829,0.096779,0,0.285059
78.762086168,2.64086,0,0.0668967,1.86875,0.308961,0.23227,0.272829,2.93382,0.875344,0.0795927,0,0.293069
78.808526077,2.69815,0.000699879,0.0719714,1.78349,0.300057,0.312912,0.166421,2.95106,0.856143,0.07009,0,0.0151121
78.854965986,2.77934,0.0436074,0.0647187,1.58716,0.0941468,0.53192,0.00111222,2.89964,0.951658,0.0896041,0,0.00015575
78.901405896,2.59621,0.236233,0.0425805,0.904336,0.0315281,0.688944,0.00792562,3.00024,0.94647,0.020417,0.0591178,0.20088
78.947845805,2.08573,0.694357,0.113985,0.0143738,0.158154,0.767871,0.210781,2.89865,1.11759,0.0748277,0.101064,0.391983
78.994285714,2.02319,0.704805,0.141067,0.524902,0.391718,0.700795,0.517148,2.45544,1.17744,0.0812397,0.0863298,0.451713
79.040725624,2.27084,0.734368,0.163617,0.850373,0.484404,0.551436,0.470991,1.61297,1.19533,0.33838,0.263174,0.483288
79.087165533,2.22647,0.580856,0.201032,1.12645,0.403151,0,0.363473,1.27163,1.35181,0.65734,0.443183,0.137118
79.133605442,2.23152,0.527792,0.00425659,0.823292,0.152308,0.0266666,0.493928,1.21169,1.34713,0.707961,0.776382,9.8293e-05
79.180045351,2.12413,0.763562,0.181791,0.436321,0.440183,0.307354,0.582752,1.01693,1.29125,0.254317,0.812191,7.52168e-06
79.226485261,2.35884,0.939419,0.205553,0.562807,0.460739,0.433003,0.744877,0.633369,1.71711,0.10329,0.627356,0
79.272925170,2.91054,0.933447,0.51347,0.488138,0.467204,0.437265,0.934997,0.607567,2.12246,0.130079,0.415806,0
79.319365079,3.04808,0.693899,0.693798,0.441104,0.606173,0.185094,0.847265,0.815086,1.78253,0.147389,0.108004,0
79.365804989,2.74479,0.960174,0.512058,0.593503,0.577073,0.0530741,0.602733,0.952824,1.15097,0.473683,0.126143,0
79.412244898,2.48255,1.06343,0.447011,0.847299,0.591584,0.0327821,0.331117,1.50211,0.440796,0.490014,0.176826,0.0161542
79.458684807,2.26296,1.1298,0.376783,0.870027,0.444448,0.00602738,0.0145134,1.84424,0.943941,0.466447,0.612785,0.0676499
79.505124717,2.20894,1.00731,0.768272,1.17618,0.37334,0,0.0118226,1.22944,2.01393,0.0542111,0.16274,0.0661473
79.551564626,2.37595,0.493406,0.809041,0.896732,0.245171,0.0381413,0.0296792,1.28837,2.20576,0.0320122,0.0745535,0.00135128
79.598004535,2.59172,0.0108873,0.652526,0.744319,0.0305081,0.341236,0.0328429,1.28696,2.691,0.0551129,0.155592,0
79.644444444,2.72236,0.00137734,0.431254,0.895605,0.0105773,0.364043,0.0976079,1.12289,3.02803,0.059387,0.0420028,0
79.690884354,2.90492,0.040484,0.252979,0.89432,0.0827471,0.365307,0.161429,0.815394,3.34006,0,0.0134809,0.11349
79.737324263,3.05342,0.0349879,0.0611703,0.879726,0.208926,0.456136,0.270029,0.387826,3.32983,0.103437,0.0113152,0.23281
79.783764172,2.7933,0.177728,0.298475,0.964053,0.229567,0.592922,0.247013,0.613933,3.04765,0.10832,0.066458,0.400225
79.830204082,2.82264,0.0169377,0.282738,1.17679,0.00346807,0.584625,0.301785,0.814799,2.90677,0.0569827,0.101715,0.435323
79.876643991,3.10988,0,0.0568804,1.4154,0,0.199821,0.0825762,0.735684,2.84293,0.0423009,0.052557,0.325789
79.923083900,3.25219,0.00138128,0.00737955,1.64361,0.240176,0.0241132,0.197971,0.523451,2.39246,0.0294744,0.136633,0.283664
79.969523810,2.81064,0.00222054,0.111188,1.36009,0.417514,0.0283742,0.326561,0.746573,2.25426,0.0154429,0.402325,0.0866012
80.015963719,3.02087,0.00145879,0.178773,0.848447,0.437262,0.111646,0.275006,0.96009,2.52648,0,0.253247,0.0631537
80.062403628,3.5448,0.000883584,0.278964,0.453603,0.328088,0.110001,0.182824,0.988335,2.78096,0.0107861,0.406243,0.118375
80.108843537,3.7139,0.0019041,0.218576,0.344705,0.392653,0.0234943,0.175805,0.6782,3.01527,0.13222,0.390266,0.127939
80.155283447,3.32704,1.89558e-05,0.0102429,0.392934,1.66513,0,0.358796,0.490923,2.90734,0.169928,0.165986,0.108826
